time_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,fx_n_filtered,fy_n_filtered,fz_n_filtered,mx_nm_filtered,my_nm_filtered,mz_nm_filtered,mass_g,stable_mass_g
10.880700,0.080000,0.120000,0.280000,0.000000,0.000000,0.000000,0.062985,0.111457,0.197690,-0.006571,0.000381,0.000000,17.278,18.187
10.900691,-0.060000,0.200000,0.140000,-0.020000,0.000000,0.000000,0.050687,0.120312,0.191921,-0.007914,0.000343,0.000000,16.690,18.034
10.920674,0.000000,0.060000,0.200000,0.000000,0.000000,0.000000,0.045618,0.114281,0.192729,-0.007123,0.000309,0.000000,16.772,17.843
10.940649,0.080000,0.060000,0.220000,0.000000,0.000000,0.000000,0.049056,0.108853,0.195456,-0.006411,0.000278,0.000000,17.050,17.684
10.960648,-0.080000,0.080000,0.160000,0.000000,0.000000,0.000000,0.036151,0.105967,0.191911,-0.005770,0.000250,0.000000,16.689,17.561
10.980647,0.120000,0.120000,0.240000,0.000000,0.000000,0.000000,0.044536,0.107371,0.196720,-0.005193,0.000225,0.000000,17.179,17.454
11.000528,0.020000,0.180000,0.240000,-0.020000,0.000000,0.000000,0.042082,0.114633,0.201048,-0.006673,0.000202,0.000000,17.621,17.391
11.020686,0.100000,0.160000,0.120000,-0.020000,0.000000,0.000000,0.047874,0.119170,0.192943,-0.008006,0.000182,0.000000,16.794,17.313
11.040563,0.080000,0.080000,0.180000,0.000000,0.000000,0.000000,0.051086,0.115253,0.191649,-0.007205,0.000164,0.000000,16.662,17.252
11.060601,0.100000,0.060000,0.380000,0.000000,0.000000,0.000000,0.055978,0.109728,0.210484,-0.006485,0.000148,0.000000,18.583,17.233
11.080588,0.000000,0.140000,0.200000,0.000000,0.000000,0.000000,0.050380,0.112755,0.209435,-0.005836,0.000133,0.000000,18.476,17.241
11.100590,-0.060000,0.060000,-0.140000,0.000000,0.000000,0.000000,0.039342,0.107480,0.174492,-0.005253,0.000120,0.000000,14.913,17.199
11.120627,0.140000,0.100000,-0.060000,0.000000,0.000000,0.000000,0.049408,0.106732,0.151043,-0.004727,0.000108,0.000000,12.521,17.116
11.140627,0.140000,0.180000,0.120000,-0.020000,0.000000,0.000000,0.058467,0.114058,0.147938,-0.006255,0.000097,0.000000,12.205,17.029
11.160649,-0.020000,0.120000,-0.060000,-0.020000,0.000000,0.000000,0.050620,0.114653,0.127145,-0.007629,0.000087,0.000000,10.085,16.898
11.180657,0.120000,0.020000,-0.080000,0.000000,0.000000,0.000000,0.057558,0.105187,0.106430,-0.006866,0.000078,0.000000,7.972,16.707
11.200535,0.000000,0.140000,-0.300000,0.000000,0.000000,0.000000,0.051802,0.108669,0.065787,-0.006180,0.000071,0.000000,3.828,16.474
11.220685,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056622,0.097802,0.059208,-0.005562,0.000064,0.000000,3.157,16.206
11.240685,0.200000,0.000000,0.140000,0.000000,0.000000,0.000000,0.070960,0.088022,0.067288,-0.005006,0.000057,0.000000,3.981,15.893
11.260579,0.220000,-0.040000,-0.020000,0.000000,0.000000,0.000000,0.085864,0.075219,0.058559,-0.004505,0.000051,0.000000,3.091,15.524
11.280572,0.060000,-0.120000,0.120000,0.000000,0.000000,0.000000,0.083278,0.055697,0.064703,-0.004054,0.000046,0.000000,3.717,15.165
11.300619,0.200000,0.080000,0.020000,0.000000,0.000000,0.000000,0.094950,0.058128,0.060233,-0.003649,0.000042,0.000000,3.261,14.792
11.320607,0.160000,0.180000,0.060000,-0.020000,0.000000,0.000000,0.101455,0.070315,0.060209,-0.005284,0.000038,0.000000,3.259,14.383
11.340606,0.100000,0.140000,0.160000,0.000000,0.000000,0.000000,0.101309,0.077283,0.070188,-0.004756,0.000034,0.000000,4.277,13.990
11.360652,0.060000,0.260000,-0.060000,-0.020000,0.000000,0.000000,0.097178,0.095555,0.057170,-0.006280,0.000030,0.000000,2.949,13.584
11.380665,0.060000,0.000000,0.080000,0.000000,0.000000,0.000000,0.093461,0.086000,0.059453,-0.005652,0.000027,0.000000,3.182,13.222
11.400708,0.120000,0.000000,0.020000,0.000000,0.000000,0.000000,0.096115,0.077400,0.055507,-0.005087,0.000025,0.000000,2.780,12.872
11.420669,0.100000,0.080000,0.020000,0.000000,0.000000,0.000000,0.096503,0.077660,0.051957,-0.004578,0.000022,0.000000,2.418,12.525
11.440699,0.000000,0.120000,-0.020000,-0.020000,0.000000,0.000000,0.086853,0.081894,0.044761,-0.006120,0.000020,0.000000,1.684,12.204
11.460713,0.120000,0.140000,-0.040000,0.000000,0.000000,0.000000,0.090167,0.087704,0.036285,-0.005508,0.000018,0.000000,0.819,11.895
11.480582,0.080000,0.180000,0.040000,-0.020000,0.000000,0.000000,0.089151,0.096934,0.036656,-0.006958,0.000016,0.000000,0.857,11.596
11.500576,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.080236,0.087241,0.030991,-0.006262,0.000015,0.000000,0.280,11.294
11.520623,0.080000,0.040000,-0.140000,0.000000,0.000000,0.000000,0.080212,0.082516,0.013892,-0.005636,0.000013,0.000000,-1.464,10.994
11.540758,0.160000,0.060000,0.060000,0.000000,0.000000,0.000000,0.088191,0.080265,0.018502,-0.005072,0.000012,0.000000,-0.994,10.672
11.560637,0.120000,0.000000,0.060000,0.000000,0.000000,0.000000,0.091372,0.072238,0.022652,-0.004565,0.000011,0.000000,-0.571,10.340
11.580667,0.300000,0.000000,0.300000,0.000000,0.020000,0.000000,0.112235,0.065014,0.050387,-0.004108,0.002010,0.000000,2.257,10.058
11.600694,0.120000,0.080000,-0.020000,0.000000,0.000000,0.000000,0.113011,0.066513,0.043348,-0.003698,0.001809,0.000000,1.540,9.768
11.620897,0.100000,0.060000,0.080000,0.000000,0.000000,0.000000,0.111710,0.065862,0.047013,-0.003328,0.001628,0.000000,1.913,9.478
11.640730,0.180000,0.040000,0.000000,0.000000,0.000000,0.000000,0.118539,0.063276,0.042312,-0.002995,0.001465,0.000000,1.434,9.168
11.660739,0.000000,0.080000,0.000000,-0.020000,0.000000,0.000000,0.106685,0.064948,0.038081,-0.004695,0.001318,0.000000,1.003,8.864
11.680834,0.120000,0.060000,0.000000,0.000000,0.000000,0.000000,0.108017,0.064453,0.034273,-0.004226,0.001187,0.000000,0.614,8.579
11.700616,-0.020000,0.040000,0.360000,0.000000,0.000000,0.000000,0.095215,0.062008,0.066846,-0.003803,0.001068,0.000000,3.936,8.355
11.720598,0.040000,0.120000,-0.040000,0.000000,0.000000,0.000000,0.089693,0.067807,0.056161,-0.003423,0.000961,0.000000,2.846,8.100
11.740779,0.060000,-0.040000,0.260000,0.000000,0.000000,0.000000,0.086724,0.057026,0.076545,-0.003081,0.000865,0.000000,4.925,7.912
11.760800,-0.020000,0.080000,-0.120000,0.000000,0.000000,0.000000,0.076052,0.059324,0.056890,-0.002773,0.000779,0.000000,2.921,7.685
11.780706,0.100000,0.140000,0.000000,0.000000,0.000000,0.000000,0.078447,0.067391,0.051201,-0.002495,0.000701,0.000000,2.340,7.428
11.800709,0.060000,0.140000,0.180000,-0.020000,0.000000,0.000000,0.076602,0.074652,0.064081,-0.004246,0.000631,0.000000,3.654,7.237
11.820751,0.180000,0.120000,0.000000,0.000000,0.000000,0.000000,0.086942,0.079187,0.057673,-0.003821,0.000568,0.000000,3.000,7.045
11.840714,0.160000,0.060000,0.060000,0.000000,0.000000,0.000000,0.094248,0.077268,0.057906,-0.003439,0.000511,0.000000,3.024,6.795
11.860716,0.040000,0.000000,0.020000,0.000000,0.000000,0.000000,0.088823,0.069541,0.054115,-0.003095,0.000460,0.000000,2.638,6.521
11.880734,0.020000,0.080000,-0.200000,0.000000,0.000000,0.000000,0.081940,0.070587,0.028704,-0.002786,0.000414,0.000000,0.046,6.176
11.900719,0.220000,0.240000,0.020000,-0.020000,0.000000,0.000000,0.095746,0.087529,0.027833,-0.004507,0.000372,0.000000,-0.042,5.842
11.920598,0.180000,0.000000,0.100000,0.000000,0.000000,0.000000,0.104172,0.078776,0.035050,-0.004056,0.000335,0.000000,0.694,5.520
11.940850,0.100000,0.180000,0.160000,-0.020000,0.000000,0.000000,0.103755,0.088898,0.047545,-0.005651,0.000302,0.000000,1.968,5.218
11.960654,0.140000,0.200000,0.120000,-0.020000,0.000000,0.000000,0.107379,0.100008,0.054790,-0.007086,0.000271,0.000000,2.706,4.939
11.980911,0.080000,0.100000,0.420000,0.000000,0.000000,0.000000,0.104641,0.100008,0.091311,-0.006377,0.000244,0.000000,6.431,4.724
12.000685,0.100000,0.140000,0.220000,-0.020000,0.000000,0.000000,0.104177,0.104007,0.104180,-0.007739,0.000220,0.000000,7.743,4.526
12.020657,0.000000,0.180000,0.080000,-0.020000,0.000000,0.000000,0.093759,0.111606,0.101762,-0.008965,0.000198,0.000000,7.496,4.340
12.040555,0.180000,0.160000,0.100000,-0.020000,0.000000,0.000000,0.102383,0.116445,0.101586,-0.010069,0.000178,0.000000,7.478,4.157
12.060571,0.180000,0.100000,0.160000,0.000000,0.000000,0.000000,0.110145,0.114801,0.107427,-0.009062,0.000160,0.000000,8.074,3.946
12.080692,0.080000,0.040000,0.140000,0.000000,0.000000,0.000000,0.107131,0.107321,0.110685,-0.008156,0.000144,0.000000,8.406,3.745
12.100584,0.100000,0.080000,0.060000,0.000000,0.000000,0.000000,0.106418,0.104589,0.105616,-0.007340,0.000130,0.000000,7.889,3.605
12.120592,0.060000,0.060000,0.080000,0.000000,0.000000,0.000000,0.101776,0.100130,0.103055,-0.006606,0.000117,0.000000,7.628,3.507
12.140616,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.091598,0.090117,0.102749,-0.005946,0.000105,0.000000,7.597,3.415
12.160610,-0.060000,0.000000,-0.080000,0.000000,0.000000,0.000000,0.076438,0.081105,0.084474,-0.005351,0.000095,0.000000,5.733,3.328
12.180635,0.060000,0.180000,-0.160000,-0.020000,0.000000,0.000000,0.074795,0.090995,0.060027,-0.006816,0.000085,0.000000,3.240,3.233
12.200625,-0.060000,0.080000,0.000000,0.000000,0.000000,0.000000,0.061315,0.089895,0.054024,-0.006134,0.000077,0.000000,2.628,3.209
12.220529,-0.020000,0.020000,0.000000,0.000000,0.000000,0.000000,0.053184,0.082906,0.048622,-0.005521,0.000069,0.000000,2.077,3.187
12.240556,0.040000,0.040000,0.020000,0.000000,0.000000,0.000000,0.051865,0.078615,0.045760,-0.004969,0.000062,0.000000,1.786,3.143
12.260671,0.020000,0.100000,0.160000,-0.020000,0.000000,0.000000,0.048679,0.080754,0.057184,-0.006472,0.000056,0.000000,2.951,3.141
12.280581,0.020000,0.040000,-0.160000,0.000000,0.000000,0.000000,0.045811,0.076678,0.035465,-0.005825,0.000050,0.000000,0.736,3.081
12.300721,0.000000,0.120000,0.060000,0.000000,0.000000,0.000000,0.041230,0.081010,0.037919,-0.005242,0.000045,0.000000,0.986,3.035
12.320576,0.060000,0.000000,0.060000,0.000000,0.000000,0.000000,0.043107,0.072909,0.040127,-0.004718,0.000041,0.000000,1.211,2.994
12.340612,-0.060000,0.160000,0.100000,-0.020000,0.000000,0.000000,0.032796,0.081618,0.046114,-0.006246,0.000037,0.000000,1.822,2.945
12.360628,-0.020000,0.160000,0.160000,0.000000,0.000000,0.000000,0.027516,0.089457,0.057503,-0.005622,0.000033,0.000000,2.983,2.946
12.380660,0.100000,0.200000,0.000000,-0.020000,0.000000,0.000000,0.034765,0.100511,0.051752,-0.007059,0.000030,0.000000,2.397,2.930
12.400651,0.100000,0.080000,-0.080000,0.000000,0.000000,0.000000,0.041288,0.098460,0.038577,-0.006354,0.000027,0.000000,1.053,2.896
12.420650,-0.020000,0.020000,-0.100000,0.000000,0.000000,0.000000,0.035160,0.090614,0.024719,-0.005718,0.000024,0.000000,-0.360,2.840
12.440533,0.180000,0.040000,0.040000,0.000000,0.000000,0.000000,0.049644,0.085552,0.026248,-0.005146,0.000022,0.000000,-0.204,2.803
12.460554,0.020000,0.060000,0.140000,0.000000,0.000000,0.000000,0.046679,0.082997,0.037623,-0.004632,0.000019,0.000000,0.956,2.805
12.480581,0.140000,0.120000,0.000000,-0.020000,0.000000,0.000000,0.056011,0.086698,0.033861,-0.006169,0.000018,0.000000,0.572,2.800
12.500623,-0.060000,0.160000,0.040000,-0.020000,0.000000,0.000000,0.044410,0.094028,0.034474,-0.007552,0.000016,0.000000,0.635,2.807
12.520590,-0.060000,0.020000,0.080000,0.000000,0.000000,0.000000,0.033969,0.086625,0.039027,-0.006797,0.000014,0.000000,1.099,2.858
12.540728,-0.080000,-0.020000,0.000000,0.000000,0.000000,0.000000,0.022572,0.075962,0.035124,-0.006117,0.000013,0.000000,0.701,2.892
12.560595,-0.020000,0.060000,-0.120000,0.000000,0.000000,0.000000,0.018315,0.074366,0.019612,-0.005505,0.000012,0.000000,-0.881,2.886
12.580689,-0.060000,0.080000,0.060000,0.000000,0.000000,0.000000,0.010484,0.074930,0.023651,-0.004955,0.000010,0.000000,-0.469,2.831
12.600640,0.100000,0.200000,0.060000,-0.020000,0.000000,0.000000,0.019435,0.087437,0.027286,-0.006459,0.000009,0.000000,-0.098,2.798
12.620657,0.020000,0.000000,0.100000,0.000000,0.000000,0.000000,0.019492,0.078693,0.034557,-0.005813,0.000008,0.000000,0.643,2.773
12.640673,0.020000,0.000000,0.300000,0.000000,0.000000,0.000000,0.019542,0.070824,0.061101,-0.005232,0.000008,0.000000,3.350,2.811
12.660558,0.060000,0.040000,0.280000,0.000000,0.000000,0.000000,0.023588,0.067741,0.082991,-0.004709,0.000007,0.000000,5.582,2.903
12.680723,0.120000,0.220000,0.240000,-0.020000,0.000000,0.000000,0.033229,0.082967,0.098692,-0.006238,0.000006,0.000000,7.183,3.034
12.700574,0.120000,0.180000,0.180000,-0.020000,0.000000,0.000000,0.041906,0.092670,0.106823,-0.007614,0.000006,0.000000,8.012,3.116
12.720609,0.040000,0.060000,0.180000,0.000000,0.000000,0.000000,0.041716,0.089403,0.114141,-0.006853,0.000005,0.000000,8.759,3.234
12.740593,0.140000,0.180000,0.320000,-0.020000,0.000000,0.000000,0.051544,0.098463,0.134727,-0.008167,0.000004,0.000000,10.858,3.353
12.760604,0.120000,0.000000,-0.060000,0.000000,0.000000,0.000000,0.058390,0.088617,0.115254,-0.007351,0.000004,0.000000,8.872,3.472
12.780620,0.080000,0.200000,-0.060000,-0.020000,0.000000,0.000000,0.060551,0.099755,0.097728,-0.008616,0.000004,0.000000,7.085,3.567
12.800638,0.040000,0.120000,0.160000,0.000000,0.000000,0.000000,0.058496,0.101780,0.103956,-0.007754,0.000003,0.000000,7.720,3.648
12.820642,0.180000,-0.060000,0.160000,0.000000,0.000000,0.000000,0.070646,0.085602,0.109560,-0.006979,0.000003,0.000000,8.291,3.754
12.840651,0.000000,0.020000,0.060000,0.000000,0.000000,0.000000,0.063582,0.079041,0.104604,-0.006281,0.000003,0.000000,7.786,3.849
12.860660,0.160000,0.080000,0.140000,0.000000,0.000000,0.000000,0.073223,0.079137,0.108144,-0.005653,0.000002,0.000000,8.147,3.959
12.880545,0.200000,0.120000,0.160000,0.000000,0.000000,0.000000,0.085901,0.083224,0.113329,-0.005087,0.000002,0.000000,8.676,4.132
12.900686,0.020000,0.140000,0.320000,-0.020000,0.000000,0.000000,0.079311,0.088901,0.133996,-0.006579,0.000002,0.000000,10.783,4.348
12.920578,0.140000,0.240000,0.200000,-0.020000,0.000000,0.000000,0.085380,0.104011,0.140597,-0.007921,0.000002,0.000000,11.456,4.564
12.940595,0.020000,0.060000,0.100000,0.000000,0.000000,0.000000,0.078842,0.099610,0.136537,-0.007129,0.000002,0.000000,11.042,4.745
12.960606,0.140000,0.060000,0.260000,0.000000,0.000000,0.000000,0.084958,0.095649,0.148883,-0.006416,0.000001,0.000000,12.301,4.937
12.980614,0.060000,0.120000,0.380000,0.000000,0.000000,0.000000,0.082462,0.098084,0.171995,-0.005774,0.000001,0.000000,14.658,5.101
13.000622,0.020000,0.120000,0.100000,0.000000,0.000000,0.000000,0.076216,0.100276,0.164796,-0.005197,0.000001,0.000000,13.924,5.225
13.020517,0.160000,0.100000,0.280000,0.000000,0.000000,0.000000,0.084594,0.100248,0.176316,-0.004677,0.000001,0.000000,15.099,5.377
13.040646,0.020000,0.120000,0.120000,0.000000,0.000000,0.000000,0.078135,0.102223,0.170684,-0.004209,0.000001,0.000000,14.524,5.518
13.060660,0.100000,0.040000,0.160000,0.000000,0.000000,0.000000,0.080321,0.096001,0.169616,-0.003789,0.000001,0.000000,14.415,5.645
13.080675,0.120000,-0.020000,0.240000,0.000000,0.000000,0.000000,0.084289,0.084401,0.176654,-0.003410,0.000001,0.000000,15.133,5.779
13.100545,0.000000,0.080000,0.160000,0.000000,0.000000,0.000000,0.075860,0.083961,0.174989,-0.003069,0.000001,0.000000,14.963,5.921
13.120551,0.120000,0.180000,0.000000,-0.020000,0.000000,0.000000,0.080274,0.093565,0.157490,-0.004762,0.000001,0.000000,13.179,6.032
13.140587,0.060000,0.260000,0.140000,-0.020000,0.000000,0.000000,0.078247,0.110208,0.155741,-0.006286,0.000001,0.000000,13.001,6.140
13.160603,0.080000,0.180000,0.280000,-0.020000,0.000000,0.000000,0.078422,0.117187,0.168167,-0.007657,0.000000,0.000000,14.268,6.311
13.180636,0.180000,0.120000,0.200000,0.000000,0.000000,0.000000,0.088580,0.117469,0.171350,-0.006891,0.000000,0.000000,14.592,6.538
13.200500,0.140000,0.060000,0.200000,0.000000,0.000000,0.000000,0.093722,0.111722,0.174215,-0.006202,0.000000,0.000000,14.884,6.783
13.220632,0.120000,0.020000,0.240000,0.000000,0.000000,0.000000,0.096350,0.102550,0.180794,-0.005582,0.000000,0.000000,15.555,7.052
13.240646,0.140000,0.120000,0.080000,0.000000,0.000000,0.000000,0.100715,0.104295,0.170714,-0.005024,0.000000,0.000000,14.527,7.307
13.260638,0.140000,0.020000,0.200000,0.000000,0.000000,0.000000,0.104643,0.095865,0.173643,-0.004521,0.000000,0.000000,14.826,7.545
13.280667,0.140000,0.220000,0.060000,-0.020000,0.000000,0.000000,0.108179,0.108279,0.162279,-0.006069,0.000000,0.000000,13.667,7.803
13.300534,0.140000,0.100000,0.200000,0.000000,0.000000,0.000000,0.111361,0.107451,0.166051,-0.005462,0.000000,0.000000,14.052,8.065
13.320688,0.160000,0.240000,0.300000,-0.020000,0.000000,0.000000,0.116225,0.120706,0.179446,-0.006916,0.000000,0.000000,15.418,8.349
13.340583,0.100000,0.100000,0.220000,0.000000,0.000000,0.000000,0.114602,0.118635,0.183501,-0.006225,0.000000,0.000000,15.831,8.629
13.360589,0.240000,0.060000,0.100000,0.000000,0.000000,0.000000,0.127142,0.112772,0.175151,-0.005602,0.000000,0.000000,14.980,8.869
13.380598,0.140000,0.080000,-0.020000,0.000000,0.000000,0.000000,0.128428,0.109494,0.155636,-0.005042,0.000000,0.000000,12.990,9.081
13.400605,0.000000,0.080000,0.140000,0.000000,0.000000,0.000000,0.115585,0.106545,0.154072,-0.004538,0.000000,0.000000,12.830,9.316
13.420608,0.020000,0.200000,0.320000,-0.020000,0.000000,0.000000,0.106027,0.115891,0.170665,-0.006084,0.000000,0.000000,14.522,9.614
13.440654,0.180000,0.120000,0.140000,0.000000,0.000000,0.000000,0.113424,0.116301,0.167599,-0.005476,0.000000,0.000000,14.210,9.902
13.460661,0.100000,0.220000,0.180000,-0.020000,0.000000,0.000000,0.112082,0.126671,0.168839,-0.006928,0.000000,0.000000,14.336,10.170
13.480541,0.140000,0.060000,0.140000,0.000000,0.000000,0.000000,0.114873,0.120004,0.165955,-0.006235,0.000000,0.000000,14.042,10.439
13.500657,0.160000,0.120000,0.420000,0.000000,0.000000,0.000000,0.119386,0.120004,0.191359,-0.005612,0.000000,0.000000,16.633,10.759
13.520701,0.040000,0.140000,0.100000,-0.020000,0.000000,0.000000,0.111447,0.122003,0.182223,-0.007050,0.000000,0.000000,15.701,11.051
13.540716,-0.060000,0.160000,0.040000,-0.020000,0.000000,0.000000,0.094303,0.125803,0.168001,-0.008345,0.000000,0.000000,14.251,11.322
13.560739,0.020000,0.040000,0.060000,0.000000,0.000000,0.000000,0.086872,0.117223,0.157201,-0.007511,0.000000,0.000000,13.149,11.603
13.580754,0.100000,0.080000,0.220000,0.000000,0.000000,0.000000,0.088185,0.113500,0.163481,-0.006760,0.000000,0.000000,13.790,11.888
13.600624,0.020000,0.160000,0.000000,-0.020000,0.000000,0.000000,0.081367,0.118150,0.147133,-0.008084,0.000000,0.000000,12.123,12.132
13.620629,0.080000,0.120000,0.080000,0.000000,0.000000,0.000000,0.081230,0.118335,0.140420,-0.007275,0.000000,0.000000,11.438,12.348
13.640637,0.140000,0.000000,0.060000,0.000000,0.000000,0.000000,0.087107,0.106502,0.132378,-0.006548,0.000000,0.000000,10.618,12.494
13.660677,0.020000,0.080000,0.040000,0.000000,0.000000,0.000000,0.080396,0.103852,0.123140,-0.005893,0.000000,0.000000,9.676,12.576
13.680592,0.000000,0.120000,0.020000,-0.020000,0.000000,0.000000,0.072357,0.105466,0.112826,-0.007304,0.000000,0.000000,8.624,12.604
13.700526,0.080000,0.080000,0.000000,0.000000,0.000000,0.000000,0.073121,0.102920,0.101543,-0.006573,0.000000,0.000000,7.474,12.594
13.720684,0.020000,0.040000,0.100000,0.000000,0.000000,0.000000,0.067809,0.096628,0.101389,-0.005916,0.000000,0.000000,7.458,12.568
13.740711,0.140000,0.060000,0.000000,0.000000,0.000000,0.000000,0.075028,0.092965,0.091250,-0.005324,0.000000,0.000000,6.424,12.479
13.760576,0.100000,0.000000,0.020000,0.000000,0.000000,0.000000,0.077525,0.083669,0.084125,-0.004792,0.000000,0.000000,5.698,12.415
13.780727,0.120000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.081773,0.071302,0.075713,-0.004313,0.000000,0.000000,4.840,12.371
13.800592,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,0.083595,0.064172,0.078141,-0.003882,0.000000,0.000000,5.088,12.318
13.820634,0.020000,0.060000,-0.040000,0.000000,0.020000,0.000000,0.077236,0.063754,0.066327,-0.003493,0.002000,0.000000,3.883,12.230
13.840643,0.120000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.081512,0.053379,0.059694,-0.003144,0.001800,0.000000,3.207,12.138
13.860654,0.080000,0.160000,0.020000,-0.020000,0.000000,0.000000,0.081361,0.064041,0.055725,-0.004830,0.001620,0.000000,2.802,12.031
13.880668,0.060000,0.060000,0.000000,0.000000,0.000000,0.000000,0.079225,0.063637,0.050152,-0.004347,0.001458,0.000000,2.234,11.902
